11,9
11,12
11,10
11,13
42,41
42,16
58,56
58,57
58,65
58,35
58,34
58,59
58,41
58,48
58,47
58,63
58,50
58,49
58,64
58,66
64,65
64,35
64,34
64,59
64,41
64,48
64,47
64,63
64,50
64,49
64,58
64,66
49,65
49,35
49,34
49,59
49,41
49,48
49,47
49,63
49,50
49,64
49,58
49,66
50,65
50,35
50,34
50,59
50,41
50,48
50,47
50,63
50,64
50,49
50,58
50,66
70,72
80,82
